Emotion,File_Path
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-01-02-01-20.wav
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-01-02-02-20.wav
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-02-01-01-20.wav
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-02-01-02-20.wav
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-02-02-01-20.wav
disgust,Dataset/RAVDESS_Demo\Actor_20\03-01-07-02-02-02-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-01-01-01-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-01-01-02-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-01-02-01-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-01-02-02-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-02-01-01-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-02-01-02-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-02-02-01-20.wav
surprise,Dataset/RAVDESS_Demo\Actor_20\03-01-08-02-02-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-01-01-01-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-01-01-01-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-01-01-02-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-01-01-02-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-01-01-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-01-01-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-01-02-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-01-02-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-02-01-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-02-01-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-02-02-01-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_20\03-02-02-02-02-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-01-01-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-01-01-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-01-02-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-01-02-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-02-01-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-02-01-02-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-02-02-01-20.wav
happy,Dataset/RAVDESS_Demo\Actor_20\03-02-03-02-02-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-01-01-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-01-01-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-01-02-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-01-02-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-02-01-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-02-01-02-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-02-02-01-20.wav
sad,Dataset/RAVDESS_Demo\Actor_20\03-02-04-02-02-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-01-01-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-01-01-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-01-02-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-01-02-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-02-01-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-02-01-02-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-02-02-01-20.wav
angry,Dataset/RAVDESS_Demo\Actor_20\03-02-05-02-02-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-01-01-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-01-01-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-01-02-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-01-02-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-02-01-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-02-01-02-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-02-02-01-20.wav
fear,Dataset/RAVDESS_Demo\Actor_20\03-02-06-02-02-02-20.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-01-01-01-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-01-01-01-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-01-01-02-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-01-01-02-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-01-01-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-01-01-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-01-02-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-01-02-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-02-01-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-02-01-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-02-02-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-01-02-02-02-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-01-01-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-01-01-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-01-02-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-01-02-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-02-01-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-02-01-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-02-02-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-01-03-02-02-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-01-01-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-01-01-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-01-02-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-01-02-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-02-01-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-02-01-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-02-02-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-01-04-02-02-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-01-01-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-01-01-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-01-02-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-01-02-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-02-01-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-02-01-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-02-02-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-01-05-02-02-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-01-01-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-01-01-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-01-02-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-01-02-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-02-01-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-02-01-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-02-02-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-01-06-02-02-02-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-01-01-01-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-01-01-02-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-01-02-01-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-01-02-02-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-02-01-01-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-02-01-02-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-02-02-01-21.wav
disgust,Dataset/RAVDESS_Demo\Actor_21\03-01-07-02-02-02-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-01-01-01-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-01-01-02-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-01-02-01-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-01-02-02-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-02-01-01-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-02-01-02-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-02-02-01-21.wav
surprise,Dataset/RAVDESS_Demo\Actor_21\03-01-08-02-02-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-01-01-01-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-01-01-01-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-01-01-02-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-01-01-02-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-01-01-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-01-01-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-01-02-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-01-02-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-02-01-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-02-01-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-02-02-01-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_21\03-02-02-02-02-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-01-01-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-01-01-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-01-02-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-01-02-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-02-01-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-02-01-02-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-02-02-01-21.wav
happy,Dataset/RAVDESS_Demo\Actor_21\03-02-03-02-02-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-01-01-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-01-01-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-01-02-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-01-02-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-02-01-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-02-01-02-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-02-02-01-21.wav
sad,Dataset/RAVDESS_Demo\Actor_21\03-02-04-02-02-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-01-01-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-01-01-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-01-02-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-01-02-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-02-01-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-02-01-02-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-02-02-01-21.wav
angry,Dataset/RAVDESS_Demo\Actor_21\03-02-05-02-02-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-01-01-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-01-01-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-01-02-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-01-02-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-02-01-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-02-01-02-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-02-02-01-21.wav
fear,Dataset/RAVDESS_Demo\Actor_21\03-02-06-02-02-02-21.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-01-01-01-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-01-01-01-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-01-01-02-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-01-01-02-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-01-01-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-01-01-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-01-02-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-01-02-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-02-01-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-02-01-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-02-02-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-01-02-02-02-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-01-01-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-01-01-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-01-02-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-01-02-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-02-01-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-02-01-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-02-02-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-01-03-02-02-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-01-01-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-01-01-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-01-02-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-01-02-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-02-01-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-02-01-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-02-02-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-01-04-02-02-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-01-01-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-01-01-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-01-02-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-01-02-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-02-01-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-02-01-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-02-02-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-01-05-02-02-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-01-01-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-01-01-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-01-02-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-01-02-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-02-01-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-02-01-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-02-02-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-01-06-02-02-02-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-01-01-01-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-01-01-02-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-01-02-01-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-01-02-02-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-02-01-01-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-02-01-02-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-02-02-01-22.wav
disgust,Dataset/RAVDESS_Demo\Actor_22\03-01-07-02-02-02-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-01-01-01-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-01-01-02-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-01-02-01-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-01-02-02-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-02-01-01-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-02-01-02-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-02-02-01-22.wav
surprise,Dataset/RAVDESS_Demo\Actor_22\03-01-08-02-02-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-01-01-01-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-01-01-01-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-01-01-02-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-01-01-02-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-01-01-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-01-01-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-01-02-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-01-02-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-02-01-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-02-01-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-02-02-01-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_22\03-02-02-02-02-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-01-01-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-01-01-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-01-02-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-01-02-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-02-01-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-02-01-02-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-02-02-01-22.wav
happy,Dataset/RAVDESS_Demo\Actor_22\03-02-03-02-02-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-01-01-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-01-01-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-01-02-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-01-02-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-02-01-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-02-01-02-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-02-02-01-22.wav
sad,Dataset/RAVDESS_Demo\Actor_22\03-02-04-02-02-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-01-01-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-01-01-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-01-02-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-01-02-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-02-01-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-02-01-02-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-02-02-01-22.wav
angry,Dataset/RAVDESS_Demo\Actor_22\03-02-05-02-02-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-01-01-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-01-01-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-01-02-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-01-02-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-02-01-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-02-01-02-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-02-02-01-22.wav
fear,Dataset/RAVDESS_Demo\Actor_22\03-02-06-02-02-02-22.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-01-01-01-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-01-01-01-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-01-01-02-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-01-01-02-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-01-01-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-01-01-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-01-02-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-01-02-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-02-01-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-02-01-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-02-02-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-01-02-02-02-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-01-01-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-01-01-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-01-02-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-01-02-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-02-01-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-02-01-02-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-02-02-01-23.wav
happy,Dataset/RAVDESS_Demo\Actor_23\03-01-03-02-02-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-01-01-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-01-01-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-01-02-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-01-02-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-02-01-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-02-01-02-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-02-02-01-23.wav
sad,Dataset/RAVDESS_Demo\Actor_23\03-01-04-02-02-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-01-01-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-01-01-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-01-02-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-01-02-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-02-01-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-02-01-02-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-02-02-01-23.wav
angry,Dataset/RAVDESS_Demo\Actor_23\03-01-05-02-02-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-01-01-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-01-01-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-01-02-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-01-02-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-02-01-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-02-01-02-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-02-02-01-23.wav
fear,Dataset/RAVDESS_Demo\Actor_23\03-01-06-02-02-02-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-01-01-01-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-01-01-02-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-01-02-01-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-01-02-02-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-02-01-01-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-02-01-02-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-02-02-01-23.wav
disgust,Dataset/RAVDESS_Demo\Actor_23\03-01-07-02-02-02-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-01-01-01-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-01-01-02-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-01-02-01-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-01-02-02-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-02-01-01-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-02-01-02-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-02-02-01-23.wav
surprise,Dataset/RAVDESS_Demo\Actor_23\03-01-08-02-02-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-01-01-01-01-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-01-01-01-02-23.wav
neutral,Dataset/RAVDESS_Demo\Actor_23\03-02-01-01-02-01-23.wav
